;index;game_id_base;max_players_base;max_playtime_base;min_age_base;min_players_base;min_playtime_base;year_published_base;category_base;average_rating_base;users_rated_base;average_learning_complexity_api;average_strategy_complexity_api;min_age_category_base;year_published_category_base;users_rated_log_base;economic_d;negotiation_d;cardgame_d;fantasy_d;abstractstrategy_d;medieval_d;ancient_d;exploration_d;bluffing_d;sciencefiction_d;dice_d;fighting_d;adventure_d;wargame_d;humor_d;partygame_d;animals_d;childrensgame_d;deduction_d;movies/tv/radiotheme_d;price_api;price_ca_api;price_uk_api;price_au_api;discount_api;listing_clicks_api
4945;3297;174852;6;45;13;2;30;2015;Bluffing,Card Game;7.82557;88;0.0;0.0;13-17;2011-2020;4.477336814478207;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.91;0.0;0.0;0.0;0.0;0
4946;4988;174893;5;30;8;3;20;2015;Bluffing;6.53988;173;0.0;0.0;8-12;2011-2020;5.153291594497779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.49;0.0;0.0;0.0;0.0;0
4947;4989;174973;4;30;13;2;20;2015;Card Game,City Building,Expansion for Base-game,Fantasy,Video Game Theme;6.86057;1389;3.0;2.0;13-17;2011-2020;7.236339342754344;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.49;17.97;19.87;33.7;0.0;0
4948;4990;174990;5;90;13;2;60;2016;City Building,Medieval;7.57866;82;0.0;0.0;13-17;2011-2020;4.406719247264253;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.99;0.0;0.0;0.0;0.0;0
4949;4991;174991;6;60;7;2;15;2015;Card Game,Humor;6.714739999999999;95;0.0;0.0;0-7;2011-2020;4.553876891600541;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;17.47;33.95;13.8;0.0;0.0;0
4950;4992;175088;6;45;7;2;20;2015;Children's Game;6.948689999999999;168;0.0;0.0;0-7;2011-2020;5.123963979403259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.99;52.99;0.0;0.0;0.0;0
4951;4993;175090;9;45;14;4;45;2015;Card Game,Negotiation;4.9366699999999994;72;0.0;0.0;13-17;2011-2020;4.276666119016055;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.25;24.95;0.0;19.99;0.0;0
4952;4994;175095;4;180;13;1;60;2016;Horror,Zombies;8.41381;381;0.0;0.0;13-17;2011-2020;5.942799375126701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;57.47;0.0;71.99;0.0;0
4953;4995;175117;6;30;8;2;30;2015;Adventure,Aviation / Flight,Card Game;7.13322;2781;0.0;0.0;8-12;2011-2020;7.930565854233965;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.99;19.99;0.0;0.0;0
4954;4996;175121;2;30;10;2;15;2015;Card Game,Humor,Movies / TV / Radio theme;6.61591;66;0.0;0.0;8-12;2011-2020;4.189654742026425;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;34.99;0.0;0.0;0.0;0.0;0
4955;4997;175155;4;180;14;2;120;2015;Bluffing,Dice,Fighting,Miniatures,Science Fiction,Wargame;8.06745;3764;0.0;0.0;13-17;2011-2020;8.23323750070527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;249.95;0.0;0.0;0.0;-1.94;0
4956;4998;175199;5;30;13;2;15;2015;Card Game;7.08542;2009;4.0;4.0;13-17;2011-2020;7.605392364814935;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.99;13.05;12.28;19.99;0.27;0
4957;4999;175209;6;120;10;2;60;2015;Fantasy;6.83714;70;0.0;0.0;8-12;2011-2020;4.248495242049359;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;53.05;40.16;0.0;0.0;0
4958;5000;175221;6;30;12;3;30;2015;Bluffing,Card Game,Deduction,Movies / TV / Radio theme,Science Fiction;6.37549;51;0.0;0.0;8-12;2011-2020;3.9318256327243257;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;22.79;26.44;0.0;0.0;0.24;0
4959;5001;175222;6;45;14;2;10;2015;Bluffing,Card Game,Deduction;6.955019999999999;247;0.0;0.0;13-17;2011-2020;5.5093883366279774;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;36.47;13.95;0.0;0.0;0.0;0
4960;5002;175223;4;45;14;1;45;2015;Ancient,Card Game;7.485339999999999;865;0.0;0.0;13-17;2011-2020;6.762729506931879;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.99;0.0;0.0;0.0;0.2;0
4961;5003;175224;2;10;14;2;10;2015;Bluffing,Card Game,Deduction,Fantasy;5.90816;147;0.0;0.0;13-17;2011-2020;4.990432586778736;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.57;0.0;0.0;9.99;0.0;0
4962;5004;175239;5;30;10;2;30;2015;Card Game,City Building,Dice;7.22;1467;0.0;0.0;8-12;2011-2020;7.2909747781429814;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.99;0.0;0.0;0.0;0.0;0
4963;5005;175293;2;45;8;2;30;2015;Card Game,Trains,Transportation;7.12493;1047;0.0;0.0;8-12;2011-2020;6.953684210870537;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.95;0.0;0.0;0.0;0.0;0
4964;5006;175360;2;20;14;2;15;2015;Napoleonic,Wargame;7.588760000000001;347;0.0;0.0;13-17;2011-2020;5.849324779946859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4965;5007;175495;6;30;8;2;30;2015;Dice,Fantasy,Racing;6.38844;313;0.0;0.0;8-12;2011-2020;5.746203190540153;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.95;31.95;0.0;0.0;0.0;0
4966;5008;175516;6;60;10;2;45;2016;Bluffing,Card Game,Science Fiction;7.0463;54;0.0;0.0;8-12;2011-2020;3.9889840465642745;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.99;0.0;0
4967;5009;175541;4;45;13;2;15;2016;Card Game;7.154039999999999;104;0.0;0.0;13-17;2011-2020;4.6443908991413725;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4968;5010;175592;6;90;13;1;90;2015;Fantasy;6.0429900000000005;207;0.0;0.0;13-17;2011-2020;5.332718793265369;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.72;31.95;0.0;0.0;0.0;0
4969;5011;175621;4;40;13;2;20;2015;Card Game,Fantasy,Fighting,Prehistoric,Zombies;6.632560000000001;2660;0.0;0.0;13-17;2011-2020;7.886081401775745;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.99;14.89;0.0;0.0;0.33;0
4970;5012;175626;6;120;8;2;60;2016;Racing;7.5488;75;0.0;0.0;8-12;2011-2020;4.31748811353631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.99;0.0;0.0;0.0;0
4971;5013;175634;5;15;8;3;15;2015;Animals,Party Game;6.0056199999999995;89;0.0;0.0;8-12;2011-2020;4.48863636973214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;66.99;0.0;0.0;0.0;0.0;0
4972;5014;175640;4;135;14;1;60;2016;Economic,Industry / Manufacturing;8.47733;796;4.0;4.0;13-17;2011-2020;6.679599185844383;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.99;128.69;0.0;174.99;0.0;0
4973;5015;175695;4;90;10;1;60;2015;City Building;7.12892;186;0.0;0.0;8-12;2011-2020;5.225746673713202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.99;34.99;0.0;53.99;0.0;0
4974;5016;175742;6;10;6;2;10;2015;Action / Dexterity,Card Game,Science Fiction;5.8573699999999995;76;0.0;0.0;0-7;2011-2020;4.330733340286331;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.99;17.12;0.0;0.0;0.0;0
4975;5017;175763;4;30;8;2;20;2016;Card Game,Fantasy,Medieval,Number,Political;6.59244;119;0.0;0.0;8-12;2011-2020;4.77912349311153;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.9;17.75;0.0;0.0;0.0;0
4976;5018;175846;2;20;13;2;10;2015;Card Game;5.66348;259;0.0;0.0;13-17;2011-2020;5.556828061699537;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.15;11.99;0.0;0
4977;5019;175855;3;20;14;2;15;2015;Dice,Fantasy,Fighting,Zombies;6.03333;51;0.0;0.0;13-17;2011-2020;3.9318256327243257;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.89;29.99;0.0;0.0;0.0;0
4978;5020;175861;9;5;8;2;1;2015;Animals,Bluffing,Card Game,Children's Game,Humor,Party Game;4.7573300000000005;116;0.0;0.0;8-12;2011-2020;4.7535901911063645;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;10.95;10.21;0.0;13.92;0.27;0
4979;5021;175867;6;30;12;2;10;2015;Deduction,Spies/Secret Agents;6.13974;77;0.0;0.0;8-12;2011-2020;4.343805421853684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.22;12.68;0.0;0.0;0.0;0
4980;5022;175878;4;120;12;2;30;2015;Abstract Strategy,Animals,City Building,Economic,Exploration,Farming,Industry / Manufacturing,Racing,Territory Building,Transportation,Travel;6.55181;1048;0.0;0.0;8-12;2011-2020;6.954638864880987;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.79;89.99;0.0;140.79;0.41;0
4981;5023;175914;5;240;14;2;120;2015;Economic,Industry / Manufacturing;8.28208;4965;3.0;4.25;13-17;2011-2020;8.510168576479273;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.99;124.99;0.0;152.95;0.34;20
4982;5024;175961;6;40;13;2;20;2015;Card Game,Humor;6.517919999999999;317;0.0;0.0;13-17;2011-2020;5.75890177387728;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.97;17.82;0.0;0.0;0.0;0
4983;5025;176083;4;60;12;1;30;2016;Fighting,Zombies;6.884010000000001;1094;0.0;0.0;8-12;2011-2020;6.9975959829819265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.56;0.0;0.0;0.0;0.0;0
4984;5026;176103;5;150;12;3;120;2015;Economic,Territory Building;8.02802;106;0.0;0.0;8-12;2011-2020;4.663439094112067;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.91;179.95;0.0;0.0;0.0;0
4985;5027;176165;4;40;10;2;20;2015;Animals,Card Game,Fantasy;7.37409;1116;2.0;3.0;8-12;2011-2020;7.017506142941256;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;149.99;24.95;0.0;78.99;0.0;0
4986;5028;176189;6;180;10;1;60;2015;Adventure,Fantasy,Fighting,Horror,Medieval,Miniatures,Zombies;7.97598;4545;0.0;0.0;8-12;2011-2020;8.421783006611578;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.99;108.99;0.0;119.99;0.0;0
4987;5029;176215;5;30;13;2;30;2015;Deduction,Nautical;6.26125;120;0.0;0.0;13-17;2011-2020;4.787491742782046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42.5;29.99;0.0;35.99;0.0;0
4988;5030;176229;2;20;8;2;15;2015;Ancient,Card Game;6.84761;4069;0.0;0.0;8-12;2011-2020;8.31115254800169;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.99;10.95;0.0;17.99;0.0;0
4989;5031;176286;3;40;7;2;15;2016;Card Game,Dice,Economic,Fantasy,Nautical;6.06418;67;0.0;0.0;0-7;2011-2020;4.204692619390966;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4990;5032;176334;4;70;12;2;40;2015;Card Game,Civilization;6.580939999999999;394;0.0;0.0;8-12;2011-2020;5.976350909297934;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;12.87;0.0;18.99;0.0;0
4991;5033;176361;10;15;14;3;15;2015;Bluffing,Card Game,Deduction,Negotiation,Party Game,Science Fiction,Spies/Secret Agents;6.31912;1057;0.0;0.0;13-17;2011-2020;6.963189985870238;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;12.0;17.87;0.0;19.99;0.0;0
4992;5034;176371;4;60;12;1;45;2016;Exploration,Medieval,Nautical;7.52032;348;0.0;0.0;8-12;2011-2020;5.8522024797744745;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.49;48.95;39.99;65.95;0.17;0
4993;5035;176396;4;60;8;2;30;2016;City Building,Environmental;7.48946;5096;0.0;0.0;8-12;2011-2020;8.536211197252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;74.95;0.0;64.99;0.32;0
4994;5036;176433;2;30;10;2;30;2015;Card Game,Comic Book / Strip,Horror,Zombies;6.24441;68;0.0;0.0;8-12;2011-2020;4.219507705176107;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.99;0.0;0
4995;5037;176484;5;20;13;2;20;2015;Bluffing,Card Game,Deduction,Novel-based,Renaissance;6.91052;135;0.0;0.0;13-17;2011-2020;4.90527477843843;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.95;0.0;0.0;0.0;0.0;0
4996;5038;176494;5;50;8;2;30;2015;Economic,Territory Building;7.52265;8305;0.0;0.0;8-12;2011-2020;9.024613022047395;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.99;40.99;25.44;52.01;0.23;0
4997;5039;176502;4;45;12;2;30;2015;Card Game,Fantasy;5.93624;93;0.0;0.0;8-12;2011-2020;4.532599493153256;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.97;14.95;0.0;29.99;0.3;0
4998;5040;176524;2;30;12;1;15;2015;Dice,Fighting,Wargame;8.11412;131;0.0;0.0;8-12;2011-2020;4.875197323201151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;53.9;60.99;0.0;0.0;0.0;0
4999;5041;176530;4;30;10;2;30;2015;Card Game,Economic,Industry / Manufacturing;7.35349;476;0.0;0.0;8-12;2011-2020;6.16541785423142;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.78;32.95;0.0;0.0;0.0;0
5000;5042;176544;4;90;12;2;60;2015;Economic,Industry / Manufacturing;7.477119999999999;1129;0.0;0.0;8-12;2011-2020;7.029087564149662;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.35;0.0;0.0;0.0;0.0;0
5001;5043;176558;12;20;10;6;10;2015;Bluffing,Deduction,Mafia,Party Game;6.697780000000001;1802;0.0;0.0;8-12;2011-2020;7.496652438168283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;19.4;35.95;19.19;39.99;0.0;0
5002;5044;176564;5;45;14;2;30;2015;Bluffing,Card Game;6.801830000000001;137;0.0;0.0;13-17;2011-2020;4.919980925828125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.26;0.0;0.0;0.0;0
5003;5045;176565;4;30;14;2;15;2016;Abstract Strategy,Card Game;7.0218300000000005;584;0.0;0.0;13-17;2011-2020;6.369900982828227;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0
5004;5046;176589;5;30;6;2;15;2015;Abstract Strategy,Animals,Card Game;6.40262;191;0.0;0.0;0-7;2011-2020;5.25227342804663;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.95;0.0;0
5005;5047;176596;4;45;10;1;45;2014;Ancient,Wargame;8.46003;65;0.0;0.0;8-12;2011-2020;4.174387269895637;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5006;5048;176601;5;45;10;2;45;2015;Horror,Zombies;8.35082;73;0.0;0.0;8-12;2011-2020;4.290459441148391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5007;5049;176606;5;60;8;2;45;2015;Dice,Humor,Nautical,Pirates;6.46283;506;0.0;0.0;8-12;2011-2020;6.226536669287466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;37.95;54.95;0.0;0.0;0.37;0
5008;5050;176734;5;120;13;1;60;2016;Civilization,Dice,Economic,Environmental,Industry / Manufacturing;8.0173;1361;0.0;0.0;13-17;2011-2020;7.215975002651466;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.97;56.94;0.0;59.99;0.0;0
5009;5051;176803;6;45;12;3;30;2015;Bluffing,Card Game;7.0747100000000005;384;0.0;0.0;8-12;2011-2020;5.950642552587727;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.95;0.0;0.0;0.0;0.0;0
5010;5052;176816;6;30;6;2;15;2015;Children's Game,Movies / TV / Radio theme,Travel;6.171069999999999;197;0.0;0.0;0-7;2011-2020;5.2832037287379885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;29.95;29.95;0.0;0.0;0.0;0
5011;5053;176817;4;45;12;1;60;2015;Miniatures,Science Fiction;6.73804;230;0.0;0.0;8-12;2011-2020;5.438079308923196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;229.99;0.0;0.0;0.0;0.0;0
5012;5054;176872;4;15;8;2;5;2016;Bluffing,Card Game,Deduction;5.945869999999999;63;0.0;0.0;8-12;2011-2020;4.143134726391533;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.36;0.0;0.0;0
5013;5055;176887;4;15;10;1;5;2016;Card Game,Deduction,Memory;6.38852;81;0.0;0.0;8-12;2011-2020;4.394449154672439;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.99;0.0;0.0;0.0;0.0;0
5014;5056;176920;6;90;14;2;45;2015;Science Fiction;7.66423;4108;3.0;3.0;13-17;2011-2020;8.32069157104845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.95;52.99;39.75;77.99;0.2;0
5015;5057;176963;4;45;10;1;45;2015;Dice,Economic,Puzzle;6.926539999999999;130;0.0;0.0;8-12;2011-2020;4.867534450455582;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5016;5058;176980;4;60;13;1;30;2015;Card Game,Science Fiction;7.25466;172;0.0;0.0;13-17;2011-2020;5.147494476813453;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5017;5059;177079;2;45;10;2;45;2015;Card Game,Fantasy;6.96825;421;0.0;0.0;8-12;2011-2020;6.042632833682381;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5018;5060;177147;4;60;8;2;45;2015;Science Fiction,Space Exploration;7.273060000000001;278;0.0;0.0;8-12;2011-2020;5.627621113690637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.87;49.95;0.0;59.18;0.0;0
5019;5061;177160;6;30;13;3;30;2015;Science Fiction;6.69345;84;0.0;0.0;13-17;2011-2020;4.430816798843313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.0;0.0;0.0;0.0;0
5020;5062;177210;8;60;10;1;15;2015;Dice,Fantasy,Fighting;6.2519800000000005;219;0.0;0.0;8-12;2011-2020;5.389071729816501;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.49;0.0;0.0;0.0;0.0;0
5021;5063;177249;5;40;12;1;30;2016;Card Game,Industry / Manufacturing,World War II;6.75495;894;0.0;0.0;8-12;2011-2020;6.795705775173514;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.95;12.95;0.0;21.99;0.0;0
5022;5064;177352;6;180;12;2;90;2015;American West,City Building,Economic;8.1759;783;3.0;3.0;8-12;2011-2020;6.663132695990803;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;349.95;0.0;0.0;139.95;-1.92;0
